,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
672,2013,27.3,IC.FRM.FEMO.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
673,2010,38.2,IC.FRM.FEMO.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
674,2013,15.7,IC.FRM.FEMO.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
675,2019,22.6,IC.FRM.FEMO.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
676,2013,43.5,IC.FRM.FEMO.ZS,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
677,2019,9.9,IC.FRM.FEMO.ZS,LBN,Lebanon,Middle East & North Africa,Upper middle income,IBRD
678,2019,46.0,IC.FRM.FEMO.ZS,MLT,Malta,Middle East & North Africa,High income,Not classified
679,2010,25.7,IC.FRM.FEMO.ZS,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
680,2013,31.3,IC.FRM.FEMO.ZS,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
681,2019,16.1,IC.FRM.FEMO.ZS,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
682,2013,21.8,IC.FRM.FEMO.ZS,NPL,Nepal,South Asia,Lower middle income,IDA
683,2010,61.9,IC.FRM.FEMO.ZS,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
684,2016,35.8,IC.FRM.FEMO.ZS,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
685,2013,11.8,IC.FRM.FEMO.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
686,2010,24.7,IC.FRM.FEMO.ZS,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
687,2010,51.6,IC.FRM.FEMO.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
688,2017,66.2,IC.FRM.FEMO.ZS,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
689,2010,28.7,IC.FRM.FEMO.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
690,2017,56.6,IC.FRM.FEMO.ZS,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
691,2011,26.1,IC.FRM.FEMO.ZS,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
692,2010,57.8,IC.FRM.FEMO.ZS,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD
693,2010,32.1,IC.FRM.FEMO.ZS,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
694,2010,76.0,IC.FRM.FEMO.ZS,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
695,2010,18.3,IC.FRM.FEMO.ZS,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
696,2018,32.7,IC.FRM.FEMO.ZS,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
697,2010,45.1,IC.FRM.FEMO.ZS,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
698,2013,49.5,IC.FRM.FEMO.ZS,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
699,2010,23.1,IC.FRM.FEMO.ZS,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
700,2017,37.0,IC.FRM.FEMO.ZS,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
701,2010,30.7,IC.FRM.FEMO.ZS,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
702,2013,10.7,IC.FRM.FEMO.ZS,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
703,2019,6.0,IC.FRM.FEMO.ZS,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
704,2010,6.4,IC.FRM.FEMO.ZS,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
705,2013,6.6,IC.FRM.FEMO.ZS,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
