,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
675,2020,18833.0824152277,NY.GDP.PCAP.PP.CD,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
676,2015,3349.5248055265,NY.GDP.PCAP.PP.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
677,2016,3373.9571555068,NY.GDP.PCAP.PP.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
678,2017,3490.1304868855,NY.GDP.PCAP.PP.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
679,2018,3544.0048203509,NY.GDP.PCAP.PP.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
680,2019,3613.0076961514,NY.GDP.PCAP.PP.CD,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA
681,2015,9254.8486051298,NY.GDP.PCAP.PP.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
682,2016,10610.4778427993,NY.GDP.PCAP.PP.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
683,2017,11651.3174546862,NY.GDP.PCAP.PP.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
684,2018,12659.983658527,NY.GDP.PCAP.PP.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
685,2019,13572.7043738974,NY.GDP.PCAP.PP.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
686,2020,13001.5501598619,NY.GDP.PCAP.PP.CD,MDA,Moldova,Europe & Central Asia,Upper middle income,IBRD
687,2015,10767.1547444669,NY.GDP.PCAP.PP.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
688,2016,10742.6566073428,NY.GDP.PCAP.PP.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
689,2017,11311.7611259291,NY.GDP.PCAP.PP.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
690,2018,12201.6470143049,NY.GDP.PCAP.PP.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
691,2019,12837.6677163952,NY.GDP.PCAP.PP.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
692,2020,12100.5868053371,NY.GDP.PCAP.PP.CD,MNG,Mongolia,East Asia & Pacific,Lower middle income,IBRD
693,2015,16332.7898998369,NY.GDP.PCAP.PP.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
694,2016,18199.3302901165,NY.GDP.PCAP.PP.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
695,2017,19682.2833488194,NY.GDP.PCAP.PP.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
696,2018,21547.2871559642,NY.GDP.PCAP.PP.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
697,2019,23343.9300515788,NY.GDP.PCAP.PP.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
698,2020,20566.6384071985,NY.GDP.PCAP.PP.CD,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD
699,2015,7024.9630890266,NY.GDP.PCAP.PP.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
700,2016,7113.0045998629,NY.GDP.PCAP.PP.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
701,2017,7312.0567790386,NY.GDP.PCAP.PP.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
702,2018,7625.7357526073,NY.GDP.PCAP.PP.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
703,2019,7856.2450573973,NY.GDP.PCAP.PP.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
704,2020,7296.1580646202,NY.GDP.PCAP.PP.CD,MAR,Morocco,Middle East & North Africa,Lower middle income,IBRD
705,2015,1291.2680336815,NY.GDP.PCAP.PP.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
706,2016,1363.6749532014,NY.GDP.PCAP.PP.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
707,2017,1283.6598698099,NY.GDP.PCAP.PP.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
708,2018,1320.7022645391,NY.GDP.PCAP.PP.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
709,2019,1335.7008525106,NY.GDP.PCAP.PP.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
710,2020,1296.5750463812,NY.GDP.PCAP.PP.CD,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA
711,2015,4416.5468996128,NY.GDP.PCAP.PP.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
712,2016,4492.0206075629,NY.GDP.PCAP.PP.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
713,2017,4739.9154450009,NY.GDP.PCAP.PP.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
714,2018,5149.9379420089,NY.GDP.PCAP.PP.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
715,2019,5297.4419047294,NY.GDP.PCAP.PP.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
716,2020,4793.5568771038,NY.GDP.PCAP.PP.CD,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA
717,2015,10633.2944166049,NY.GDP.PCAP.PP.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
718,2016,10427.1217561823,NY.GDP.PCAP.PP.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
719,2017,10171.4214929004,NY.GDP.PCAP.PP.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
720,2018,10334.5720485037,NY.GDP.PCAP.PP.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
721,2019,10261.5665184184,NY.GDP.PCAP.PP.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
722,2020,9382.2176194746,NY.GDP.PCAP.PP.CD,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD
723,2015,13163.7578750804,NY.GDP.PCAP.PP.CD,NRU,Nauru,East Asia & Pacific,High income,IBRD
724,2016,13645.4106308139,NY.GDP.PCAP.PP.CD,NRU,Nauru,East Asia & Pacific,High income,IBRD
725,2017,12975.3923824717,NY.GDP.PCAP.PP.CD,NRU,Nauru,East Asia & Pacific,High income,IBRD
726,2018,13963.7673923866,NY.GDP.PCAP.PP.CD,NRU,Nauru,East Asia & Pacific,High income,IBRD
727,2019,14099.4853537362,NY.GDP.PCAP.PP.CD,NRU,Nauru,East Asia & Pacific,High income,IBRD
728,2015,2996.2204618677,NY.GDP.PCAP.PP.CD,NPL,Nepal,South Asia,Lower middle income,IDA
729,2016,2989.6750063754,NY.GDP.PCAP.PP.CD,NPL,Nepal,South Asia,Lower middle income,IDA
730,2017,3565.1978074005,NY.GDP.PCAP.PP.CD,NPL,Nepal,South Asia,Lower middle income,IDA
731,2018,3864.3221240967,NY.GDP.PCAP.PP.CD,NPL,Nepal,South Asia,Lower middle income,IDA
732,2019,4119.9223393551,NY.GDP.PCAP.PP.CD,NPL,Nepal,South Asia,Lower middle income,IDA
733,2020,4008.746615685,NY.GDP.PCAP.PP.CD,NPL,Nepal,South Asia,Lower middle income,IDA
734,2015,50288.5913949377,NY.GDP.PCAP.PP.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
735,2016,52288.4150841353,NY.GDP.PCAP.PP.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
736,2017,55088.6338006744,NY.GDP.PCAP.PP.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
737,2018,57901.0970130477,NY.GDP.PCAP.PP.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
738,2019,59675.1803357065,NY.GDP.PCAP.PP.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
739,2020,59334.214839007,NY.GDP.PCAP.PP.CD,NLD,Netherlands,Europe & Central Asia,High income,Not classified
740,2015,37479.6829800129,NY.GDP.PCAP.PP.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
741,2016,39955.8030258734,NY.GDP.PCAP.PP.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
742,2017,42285.319902666,NY.GDP.PCAP.PP.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
743,2018,43930.881423072,NY.GDP.PCAP.PP.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
744,2019,45073.2030753169,NY.GDP.PCAP.PP.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
745,2020,44251.7942246991,NY.GDP.PCAP.PP.CD,NZL,New Zealand,East Asia & Pacific,High income,Not classified
746,2015,5293.8704622429,NY.GDP.PCAP.PP.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
747,2016,5694.0542874079,NY.GDP.PCAP.PP.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
748,2017,6004.0285802911,NY.GDP.PCAP.PP.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
749,2018,5867.2569560563,NY.GDP.PCAP.PP.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
750,2019,5682.2602211815,NY.GDP.PCAP.PP.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
751,2020,5570.0999239679,NY.GDP.PCAP.PP.CD,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
752,2015,1145.5116489769,NY.GDP.PCAP.PP.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
753,2016,1148.4756708555,NY.GDP.PCAP.PP.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
754,2017,1163.6877836114,NY.GDP.PCAP.PP.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
755,2018,1229.8075859013,NY.GDP.PCAP.PP.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
756,2019,1276.2947246348,NY.GDP.PCAP.PP.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
757,2020,1262.6041866757,NY.GDP.PCAP.PP.CD,NER,Niger,Sub-Saharan Africa ,Low income,IDA
758,2015,5426.3327873229,NY.GDP.PCAP.PP.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
759,2016,5234.6791269107,NY.GDP.PCAP.PP.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
760,2017,5190.3561266884,NY.GDP.PCAP.PP.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
761,2018,5278.8483947005,NY.GDP.PCAP.PP.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
762,2019,5352.6794230311,NY.GDP.PCAP.PP.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
763,2020,5186.7235295171,NY.GDP.PCAP.PP.CD,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend
764,2015,13827.4120028721,NY.GDP.PCAP.PP.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
765,2016,15077.90470044,NY.GDP.PCAP.PP.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
766,2017,15649.9274193472,NY.GDP.PCAP.PP.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
767,2018,16671.6985936784,NY.GDP.PCAP.PP.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
768,2019,17583.3793739446,NY.GDP.PCAP.PP.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
769,2020,16926.6241425557,NY.GDP.PCAP.PP.CD,MKD,North Macedonia,Europe & Central Asia,Upper middle income,IBRD
770,2015,60368.9208717485,NY.GDP.PCAP.PP.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
771,2016,58939.9126133093,NY.GDP.PCAP.PP.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
772,2017,64050.7561654656,NY.GDP.PCAP.PP.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
773,2018,69710.484509237,NY.GDP.PCAP.PP.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
774,2019,68345.0694174133,NY.GDP.PCAP.PP.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
775,2020,63287.6070084672,NY.GDP.PCAP.PP.CD,NOR,Norway,Europe & Central Asia,High income,Not classified
776,2015,31122.7386627809,NY.GDP.PCAP.PP.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
777,2016,28908.5405354015,NY.GDP.PCAP.PP.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
778,2017,29077.3635995539,NY.GDP.PCAP.PP.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
779,2018,29031.6443296801,NY.GDP.PCAP.PP.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
780,2019,28448.8587759504,NY.GDP.PCAP.PP.CD,OMN,Oman,Middle East & North Africa,High income,Not classified
781,2015,4373.0144748822,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
782,2016,4410.0065649467,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
783,2017,4571.205078408,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
784,2018,4853.2665574025,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
785,2019,4888.8450871345,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
786,2020,4876.6305966469,NY.GDP.PCAP.PP.CD,PAK,Pakistan,South Asia,Lower middle income,Blend
787,2015,17812.8207405537,NY.GDP.PCAP.PP.CD,PLW,Palau,East Asia & Pacific,High income,IBRD
788,2016,17930.9182246828,NY.GDP.PCAP.PP.CD,PLW,Palau,East Asia & Pacific,High income,IBRD
789,2017,17826.3936114578,NY.GDP.PCAP.PP.CD,PLW,Palau,East Asia & Pacific,High income,IBRD
790,2018,18887.1521079934,NY.GDP.PCAP.PP.CD,PLW,Palau,East Asia & Pacific,High income,IBRD
791,2019,18315.7677214557,NY.GDP.PCAP.PP.CD,PLW,Palau,East Asia & Pacific,High income,IBRD
792,2015,25319.2570478424,NY.GDP.PCAP.PP.CD,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
793,2016,27828.5579200812,NY.GDP.PCAP.PP.CD,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
794,2017,30446.8372293853,NY.GDP.PCAP.PP.CD,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
795,2018,31757.561135057,NY.GDP.PCAP.PP.CD,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
796,2019,32761.3753926993,NY.GDP.PCAP.PP.CD,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
797,2020,26775.6946888146,NY.GDP.PCAP.PP.CD,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
798,2015,3966.7707103884,NY.GDP.PCAP.PP.CD,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
799,2016,4144.6036317321,NY.GDP.PCAP.PP.CD,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
800,2017,4285.6287564814,NY.GDP.PCAP.PP.CD,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
801,2018,4290.6982820528,NY.GDP.PCAP.PP.CD,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
802,2019,4533.7611608479,NY.GDP.PCAP.PP.CD,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
803,2020,4326.437645671,NY.GDP.PCAP.PP.CD,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend
804,2015,11486.5231905557,NY.GDP.PCAP.PP.CD,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
805,2016,12041.7235427806,NY.GDP.PCAP.PP.CD,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
806,2017,12590.548443655,NY.GDP.PCAP.PP.CD,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
807,2018,13135.6988678799,NY.GDP.PCAP.PP.CD,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
808,2019,13149.0385702748,NY.GDP.PCAP.PP.CD,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
809,2020,13012.8758102349,NY.GDP.PCAP.PP.CD,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
810,2015,11572.3207931902,NY.GDP.PCAP.PP.CD,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
811,2016,12013.3773897006,NY.GDP.PCAP.PP.CD,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
812,2017,12506.5293750586,NY.GDP.PCAP.PP.CD,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
813,2018,13088.2958384558,NY.GDP.PCAP.PP.CD,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
814,2019,13397.2739160483,NY.GDP.PCAP.PP.CD,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
815,2020,11879.2360008194,NY.GDP.PCAP.PP.CD,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
816,2015,7186.7692804636,NY.GDP.PCAP.PP.CD,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
817,2016,7703.7622752747,NY.GDP.PCAP.PP.CD,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
818,2017,8120.868793297,NY.GDP.PCAP.PP.CD,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
819,2018,8720.6073791659,NY.GDP.PCAP.PP.CD,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
820,2019,9291.7269151695,NY.GDP.PCAP.PP.CD,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
821,2020,8390.3532176743,NY.GDP.PCAP.PP.CD,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD
822,2015,26862.052515029,NY.GDP.PCAP.PP.CD,POL,Poland,Europe & Central Asia,High income,IBRD
823,2016,28322.1069770904,NY.GDP.PCAP.PP.CD,POL,Poland,Europe & Central Asia,High income,IBRD
824,2017,30064.5034841771,NY.GDP.PCAP.PP.CD,POL,Poland,Europe & Central Asia,High income,IBRD
825,2018,31978.5311498844,NY.GDP.PCAP.PP.CD,POL,Poland,Europe & Central Asia,High income,IBRD
826,2019,34151.7928122918,NY.GDP.PCAP.PP.CD,POL,Poland,Europe & Central Asia,High income,IBRD
827,2020,34264.7597598664,NY.GDP.PCAP.PP.CD,POL,Poland,Europe & Central Asia,High income,IBRD
828,2015,29660.8960672526,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
829,2016,31607.7542431733,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
830,2017,33044.7167387479,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
831,2018,34931.7846000824,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
832,2019,36871.8396005497,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
833,2020,34491.619891188,NY.GDP.PCAP.PP.CD,PRT,Portugal,Europe & Central Asia,High income,Not classified
834,2015,34016.0223523129,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
835,2016,34346.8673317443,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
836,2017,34363.7459921451,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
837,2018,35122.8796571739,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
838,2019,36276.8332431875,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
839,2020,35279.3473460413,NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified
840,2015,92968.2320969379,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
841,2016,83102.3504913049,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
842,2017,91738.7527899469,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
843,2018,93154.2348833798,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
844,2019,93851.7456826318,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
845,2020,89948.6113734193,NY.GDP.PCAP.PP.CD,QAT,Qatar,Middle East & North Africa,High income,Not classified
846,2015,21605.8366788676,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
847,2016,24271.366104769,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
848,2017,27141.9193326803,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
849,2018,29248.8093232601,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
850,2019,32299.9697717021,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
851,2020,31945.7496566328,NY.GDP.PCAP.PP.CD,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
852,2015,24085.3241847947,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
853,2016,24128.0864065399,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
854,2017,25926.4438539743,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
855,2018,28681.7844582961,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
856,2019,29188.854156647,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
857,2020,28213.4478382297,NY.GDP.PCAP.PP.CD,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
858,2015,1804.5499523422,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
859,2016,1882.3723800437,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
860,2017,1975.2486611327,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
861,2018,2138.8996987305,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
862,2019,2321.71858979,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
863,2020,2213.9612092417,NY.GDP.PCAP.PP.CD,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
864,2015,5822.4715308362,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
865,2016,6323.7756151769,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
866,2017,6480.8454067212,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
867,2018,6467.0748531527,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
868,2019,6777.7765086772,NY.GDP.PCAP.PP.CD,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
869,2015,55614.6221714245,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
870,2016,57455.563369947,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
871,2017,58867.0133632425,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
872,2018,61006.8482048258,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
873,2019,63420.3271352174,NY.GDP.PCAP.PP.CD,SMR,San Marino,Europe & Central Asia,High income,Not classified
874,2015,3837.492528208,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
875,2016,3889.5275179797,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
876,2017,3952.9453940346,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
877,2018,4089.1566655612,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
878,2019,4174.7272724355,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
879,2020,4274.0990492123,NY.GDP.PCAP.PP.CD,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
880,2015,48611.1314748371,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
881,2016,45484.4384338923,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
882,2017,47306.222319502,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
883,2018,48735.4604982217,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
884,2019,48948.1740036301,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
885,2020,46762.4696830347,NY.GDP.PCAP.PP.CD,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
886,2015,2971.3468169975,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
887,2016,3075.9373514152,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
888,2017,3203.9063681177,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
889,2018,3388.9463113021,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
890,2019,3503.6175482752,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
891,2020,3481.3099525753,NY.GDP.PCAP.PP.CD,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
892,2015,14928.408525228,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
893,2016,15858.0356413336,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
894,2017,16611.0168589401,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
895,2018,17736.0068023489,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
896,2019,18929.8775996569,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
897,2020,19230.6300632762,NY.GDP.PCAP.PP.CD,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
898,2015,24067.1946265363,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
899,2016,25681.3127077556,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
900,2017,27242.6560347508,NY.GDP.PCAP.PP.CD,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
